counter,AS,Type,GranularityValue,SeverityScore,PageRank,NumBadDep,TotalDep,NumberOfVerteces,NumOfCycle,NumSetOfElement,TotNumOfSetOfElement,ADI
169,21241316,cd,2,129,294.4111592905562,0,0,11,1,11,364,21.0
170,21241332,cd,2,147,377.77557913252,0,0,14,1,14,364,21.0
171,21241233,cd,2,136,321.1693353849529,0,0,12,1,12,364,21.0
172,21241250,cd,2,118,180.70548810876315,0,0,9,1,9,364,21.0
173,21241264,cd,2,54,58.82169821635708,0,0,3,1,3,364,21.0
174,21241272,cd,2,150,404.5337552269167,0,0,15,1,15,364,21.0
175,21240901,cd,1,16,3.2659411911375553,0,0,2,1,2,364,21.0
176,21240908,cd,1,15,3.209618867154015,0,0,2,1,2,364,21.0
177,21240915,cd,1,14,3.438251612880511,0,0,2,1,2,364,21.0
178,21240922,cd,1,13,3.209618867154015,0,0,2,1,2,364,21.0
179,21240929,cd,1,12,3.209618867154015,0,0,2,1,2,364,21.0
180,21240943,cd,1,11,3.2525459270209796,0,0,2,1,2,364,21.0
181,21240936,cd,1,10,3.3098071684360666,0,0,2,1,2,364,21.0
182,21240950,cd,1,9,3.2206695203302447,0,0,2,1,2,364,21.0
183,21240957,cd,1,53,1.3805768433255659,0,0,3,1,3,364,21.0
184,21240887,cd,1,152,7.39995472146482,0,0,2,2,2,364,21.0
185,21240880,cd,1,8,2.311513060181973,0,0,2,1,2,364,21.0
186,21240894,cd,1,7,3.209618867154015,0,0,2,1,2,364,21.0
187,21241027,cd,2,81,221.21672342325544,0,0,4,1,4,364,21.0
188,21241036,cd,2,108,304.5811432652192,0,0,7,1,7,364,21.0
189,21241048,cd,2,90,220.50485216699875,0,0,5,1,5,364,21.0
190,21241058,cd,2,113,285.75598632012003,0,0,8,1,8,364,21.0
191,21241071,cd,2,6,68.25437470650664,0,0,2,1,2,364,21.0
192,21241078,cd,2,5,40.357558160534374,0,0,2,1,2,364,21.0
193,21241085,cd,2,89,117.13872675755907,0,0,5,1,5,364,21.0
194,21240965,cd,1,52,1.3878913469626324,0,0,3,1,3,364,21.0
195,21240973,cd,1,159,1.1125971946444024,0,0,2,3,2,364,21.0
196,21240980,cd,1,4,0.9764202295139401,0,0,2,1,2,364,21.0
197,21240987,cd,1,51,1.0592046814498632,0,0,3,1,3,364,21.0
198,21240995,cd,1,3,0.8819997774315604,0,0,2,1,2,364,21.0
199,21241002,cd,1,2,1.0880471070063982,0,0,2,1,2,364,21.0
200,21241009,cd,1,1,1.0658926709705243,0,0,2,1,2,364,21.0
201,21241016,cd,2,99,257.87804968714624,0,0,6,1,6,364,21.0
202,21241678,cd,2,128,289.69725222315134,0,0,11,1,11,364,21.0
203,21241694,cd,2,127,293.465980745961,0,0,11,1,11,364,21.0
204,21241710,cd,2,135,340.47090021167577,0,0,12,1,12,364,21.0
205,21241727,cd,2,117,257.10648036971196,0,0,9,1,9,364,21.0
206,21241615,cd,2,146,369.1926945020818,0,0,14,1,14,364,21.0
207,21241634,cd,2,112,145.3644273839283,0,0,8,1,8,364,21.0
208,21241647,cd,2,126,285.8282746601181,0,0,11,1,11,364,21.0
209,21241663,cd,2,122,307.18800116514365,0,0,10,1,10,364,21.0
210,21241797,cd,2,88,67.96858607182463,0,0,5,1,5,364,21.0
211,21241807,cd,2,98,90.77237838546814,0,0,6,1,6,364,21.0
212,21241818,cd,2,107,131.148816459001,0,0,7,1,7,364,21.0
213,21241830,cd,2,106,244.0016358239005,0,0,7,1,7,364,21.0
214,21241842,cd,2,121,327.3660556658643,0,0,10,1,10,364,21.0
215,21241741,cd,2,151,21.920978027862915,0,0,2,2,2,364,21.0
216,21241748,cd,2,142,354.97708357715453,0,0,13,1,13,364,21.0
217,21241766,cd,2,125,264.1137255925436,0,0,11,1,11,364,21.0
218,21241782,cd,2,120,271.6126637351907,0,0,10,1,10,364,21.0
219,21241417,cd,2,105,166.72415388895385,0,0,7,1,7,364,21.0
220,21241429,cd,2,149,386.34726700651214,0,0,15,1,15,364,21.0
221,21241449,cd,2,134,302.9828471645484,0,0,12,1,12,364,21.0
222,21241466,cd,2,116,162.51899988835865,0,0,9,1,9,364,21.0
223,21241351,cd,2,141,394.4909808196508,0,0,13,1,13,364,21.0
224,21241369,cd,2,111,257.6025740337488,0,0,8,1,8,364,21.0
225,21241382,cd,2,133,343.8493274290344,0,0,12,1,12,364,21.0
226,21241399,cd,2,140,390.5524210071074,0,0,13,1,13,364,21.0
227,21241538,cd,2,132,302.6646657275635,0,0,12,1,12,364,21.0
228,21241555,cd,2,80,73.24039013953438,0,0,4,1,4,364,21.0
229,21241564,cd,2,139,324.9906494182898,0,0,13,1,13,364,21.0
230,21241582,cd,2,115,162.20081845137372,0,0,9,1,9,364,21.0
231,21241596,cd,2,145,394.7139664932361,0,0,14,1,14,364,21.0
232,21241480,cd,2,124,311.3495466512723,0,0,11,1,11,364,21.0
233,21241496,cd,2,119,164.5243436944999,0,0,10,1,10,364,21.0
234,21241511,cd,2,79,53.237931691934165,0,0,4,1,4,364,21.0
235,21241520,cd,2,138,304.9881909706896,0,0,13,1,13,364,21.0
