counter,AS,Type,GranularityValue,SeverityScore,PageRank,NumBadDep,TotalDep,NumberOfVerteces,NumOfCycle,NumSetOfElement,TotNumOfSetOfElement,ADI
174,17451105,cd,2,86,180.0607198343882,0,0,6,1,6,319,22.0
175,17451134,cd,2,49,173.52781959114228,0,0,3,1,3,319,22.0
176,17451124,cd,2,77,175.15385919051,0,0,5,1,5,319,22.0
177,17451149,cd,2,11,42.063389440759316,0,0,2,1,2,319,22.0
178,17451142,cd,2,10,166.71228689069034,0,0,2,1,2,319,22.0
179,17451163,cd,2,68,18.046098546620694,0,0,4,1,4,319,22.0
180,17451156,cd,2,9,35.519007822531954,0,0,2,1,2,319,22.0
181,17451179,cd,2,8,7.345195107563317,0,0,2,1,2,319,22.0
182,17451172,cd,2,126,8.62315584823517,0,0,2,2,2,319,22.0
183,17451193,cd,2,7,12.27327943835159,0,0,2,1,2,319,22.0
184,17451186,cd,2,6,2.856771612009916,0,0,2,1,2,319,22.0
185,17451208,cd,2,5,6.13584878684491,0,0,2,1,2,319,22.0
186,17451215,cd,2,125,5.600960937427285,0,0,2,2,2,319,22.0
187,17451200,cd,2,48,14.983462032037302,0,0,3,1,3,319,22.0
188,17451230,cd,2,47,13.61215683568253,0,0,3,1,3,319,22.0
189,17451222,cd,2,46,19.5147234234027,0,0,3,1,3,319,22.0
190,17451245,cd,2,4,8.574230821922036,0,0,2,1,2,319,22.0
191,17451238,cd,2,3,20.65690281879664,0,0,2,1,2,319,22.0
192,17451259,cd,2,2,7.010321458428731,0,0,2,1,2,319,22.0
193,17451252,cd,2,1,5.952656561405648,0,0,2,1,2,319,22.0
